x1,y
-8.511403369286482,-9.64514905579899
-21.43517943079827,-17.83747434891585
17.129786146534336,7.68204390187997
23.7874582527354,12.764982490128284
18.548349774225017,4.169724393271885
21.432255566236687,4.941331671655646
-28.96992426643098,-15.573949796453697
-51.273506603880904,-28.473435202431975
-13.455374858995029,-6.478437399126503
20.344085769402138,10.341487843809352
-4.180496616614844,-11.21253192414008
13.329484218410952,5.833917496895658
-5.58346140847155,-6.444490741681654
32.21787999445998,10.861339927048682
9.48893376274926,3.4466251829812444
-33.314077977824205,-20.320213223892537
29.010439608329598,11.740156075131514
4.406342862093515,-1.8056897184682834
23.282486886445618,9.806690654059047
-20.526882495992087,-14.321184658402741
34.54742553789018,11.145856604835998
-1.4958034414108408,-3.275158406260483
-1.1025883469636835,-7.341336536051726
29.00232768804895,12.098346294497336
-9.645553601410594,-8.62886940525458
38.58436450464705,14.513742233532135
79.02763144518839,36.265017338977856
13.004636527614814,2.805391934219321
-19.486032116057494,-14.72018802791228
-2.483838603845516,-6.5371062611132515
20.433192350057162,7.862407486032182
48.91916847032568,19.666663813222232
24.13675397874988,6.01936918064183
49.0336644187438,20.68922663338991
-17.05933824434391,-12.987647850627841
16.96199700961921,2.1851270255250848
-21.00144816805005,-11.531661893799129
21.95934841495838,8.715888321706263
0.6558198268749243,-1.0555748260395683
-42.153303841789366,-25.158301664577746
10.194489255712028,4.127200327613894
35.25987894252061,12.49057641717181
23.158992054760354,6.902607108391619
-41.11272398558993,-22.351442730343653
0.8648585866096868,-1.5453482620756964
10.161844861399379,3.6394584658995726
-39.52528135190574,-23.855072398517777
18.106039705271943,9.064125444887098
45.60646699869444,21.418336740204662
58.5228592874659,24.798985183521864
10.548379837152998,-0.5092036768861776
-14.961185961276621,-11.416788204262192
-17.526711023440754,-8.300624594888374
-23.277694174306735,-13.476055610336255
1.1430207783782262,-1.1177196956871125
11.999058274733558,6.829897286014985
-2.951690853421315,-8.579123603330036
-38.870850565981144,-22.666312982058614
17.086246468247566,6.775797054206211
-55.67252396939374,-33.02398059164327
9.462095378526705,-0.6401036332869632
18.9072752656533,6.138740496844163
7.550899469462366,-1.5672012275514464
-1.8870542609734742,-4.904372174387795
0.26018815450111876,-0.7894313623870715
-13.90156849125464,-9.984899683961295
46.30369206291964,20.640986264742942
32.75639686853813,9.808721911055452
0.8115229814486014,-4.6347401878637715
12.698047701238277,5.452947989054088
38.6763827407011,16.5739326758878
8.709431453873995,0.34059941825436324
-5.874365940253884,1.0476808946702603
30.324048249641294,8.410752064187898
9.302845214411274,2.4363700762542777
79.72775493205488,40.28749174913171
-56.46749380285314,-32.97142568008393
-23.42268722515549,-16.69178774401421
-36.85951434219293,-23.93365799102369
10.587023531202847,3.1515272902758458
-13.59728580164645,-10.105242097318406
43.47354988389432,15.165962397211114
-57.25996587958628,-29.375042497674535
-5.8933158956955705,-6.3385933879508025
4.083276584253805,2.6963970263256387
32.90196450359791,11.201610431323148
-11.084754624599826,-8.488840158617702
-9.839968926807021,-7.547430741273963
-24.726138685523566,-18.66141366655469
37.78045279486006,14.655975855201474
21.511809838612155,7.576028320623557
-13.672643829551943,-15.102064571240863
-11.173579243142262,-9.510194367123574
6.88993197275318,3.4360972561441585
-34.92713626974717,-20.076235488583517
-0.04344673085892234,-2.084517783531685
-20.650700066346854,-12.389886898015941
-0.7543578338097476,-6.911032033826691
23.20360338447204,8.369428672684402
7.477644741554314,1.485815564461186
-6.846779184981619,-6.6348365396262015
-6.34312048130312,-8.62992198113368
26.246877012479274,10.271890974822616
25.515998999555627,13.27811025202761
-40.26328245172844,-21.451962982247125
-45.27675664877632,-27.07592696397484
-8.058445831698236,-4.31664479582295
-1.5326392745258728,1.655621048811596
-30.17397333666026,-17.686533235878947
41.722898526704384,18.08075086980556
-13.111740372896788,-13.255241573004392
-10.999756318857875,-7.8036550329469385
10.252519191809911,2.023981872647687
5.194743206958779,0.8908896011274805
19.34842411620849,6.422184833778754
6.850041902035564,-0.528337305057204
7.59106695077578,2.7332522724320123
-2.1120334192047405,-8.064236577937262
9.018452878793966,3.7179660255404916
12.913507608061037,4.5890337913835415
-6.9121478868666015,-6.6178580547657
-16.386089767809757,-10.252457300500135
