x1,y
0.0,0.0
0.2,-0.16944328905456224
0.4,-0.9797809533101718
0.6000000000000001,-2.0059066937353753
0.8,-2.553222562929878
1.0,-4.341708350498933
1.2000000000000002,-6.627052905431784
1.4000000000000001,-9.35936151853571
1.6,-15.129236306420484
1.8,-18.13161769225352
2.0,-21.82376823894154
2.2,-27.723528204309414
2.4000000000000004,-29.765264004741187
2.6,-34.27310590507048
2.8000000000000003,-41.30996615393785
3.0,-48.57845087650398
3.2,-45.29623961122001
3.4000000000000004,-54.406465638596636
3.6,-57.47643272994419
3.8000000000000003,-49.077070858937276
4.0,-67.27174919540495
4.2,-62.06381481688136
4.4,-93.64226713861981
4.6000000000000005,-127.9524318184101
4.800000000000001,-141.56422697655782
5.0,-120.6588044884455
5.2,-110.92233118277218
5.4,-108.4329820642217
5.6000000000000005,-141.18966747169017
5.800000000000001,-204.054648369092
6.0,-186.8593398830987
6.2,-243.61411272449914
6.4,-197.83469745611433
6.6000000000000005,-241.42963705952099
6.800000000000001,-225.21797330189193
7.0,-254.6846638024675
7.2,-306.32111723319565
7.4,-378.04245133389145
7.6000000000000005,-197.25947919256092
7.800000000000001,-251.63541745625767
8.0,-400.8563688689042
8.200000000000001,-285.65802636613853
8.4,-451.6958420396432
8.6,-427.2098764861365
8.8,-494.56263765560476
9.0,-533.9390708531683
9.200000000000001,-349.8607946852703
9.4,-629.3549987718502
9.600000000000001,-498.0237842572562
9.8,-498.77173536650014
10.0,-317.47055514652027
