x1,x2,y
2.4927099943016353,7535.056443458149,482.29758509202145
4.087887620171344,8309.078210157324,663.583051853846
5.542373870505479,5889.935248133184,651.0587262267493
5.4517244310542505,6983.9717151317245,657.205315189953
7.564339258539005,3115.1479936381497,678.458757795923
3.4047823879268524,7564.441506661496,568.1333993491946
1.4304729464917088,259.7541218660904,157.31150062338594
3.983073061462191,9003.245709852716,617.6691812118144
3.341673794509017,9607.815280090788,620.4085380685622
3.3626666554622284,8751.847667650332,645.0198910215197
6.979953111384994,624.2246321202826,645.309363498649
5.986979158215645,4202.942626110164,560.6813338619706
8.926585176728544,9739.294397727048,1046.7130000179855
1.2482943138558633,1728.9861723066558,151.35349950300974
9.173590483245096,4134.449643631358,877.9271563732815
7.994000881568642,8220.272456719682,950.4382988187411
3.6964098253290545,3835.39851542117,474.45368623730815
4.206373067132493,1252.5583926072848,367.39160049866496
7.115996877998617,4801.774175912002,792.7395296172464
3.870397618991892,5964.113640188638,665.7291203394051
6.091035840672609,3421.5786573474693,620.1503877519898
1.1550229288256764,5167.762148924825,334.8402288309262
4.3044083623486,2683.2910142581068,623.489190672775
1.4485721286818876,2287.4371678391103,243.67160350696662
1.198042394559038,9530.838333329813,404.9495224260029
8.203426517853554,9971.762345509484,1037.2202252845113
1.6476529139745333,7658.705214160206,328.06925732070295
4.731385221160785,8030.186708953733,633.3050601506037
4.5349233117818475,5318.473442136345,568.7860606572684
0.8761486489091053,2077.987799416835,248.5968193059687
4.642138264558459,2527.9780698908294,526.5601790049625
9.346064072621225,1320.831602126742,729.860819899653
3.3918473122498005,5205.533218133875,455.3512248031438
8.637262391560498,6472.025653784688,912.553087664626
0.6374668576947728,4465.654146100361,174.85779105319523
0.13827175367137956,9814.867990380108,452.1728293238766
9.109454339396354,5570.983483962167,1020.0703809615632
1.710651261432321,230.6971031179905,157.96108915259674
8.449772933091486,1494.9524796161063,696.0101764817646
0.4913322797584485,2733.658986806058,128.8514070815179
7.141455079259163,757.6461723401607,606.4425602202859
0.728063357834352,8071.390379839813,405.7351145284569
4.796638946390225,4546.975919584777,542.0078967743609
4.671154996267576,3793.4289269273067,608.2823361492912
6.46589092307213,6859.456638342276,752.5232665014457
5.10192166589039,6190.00374400923,660.4273734811883
7.725172032775463,2804.0273334962408,745.2450186245451
7.208117319371066,2510.1266217522957,722.2368837429069
9.259508157858047,5635.601241444465,1012.5567346406793
0.7485760556465693,1683.4763354517668,73.27951349259762
5.540230623707425,1451.1772986011374,520.586448088495
3.1387973970021097,8875.636763352872,674.3033265262031
1.1825605161870378,2.354107347367629,126.67630666049715
4.368612712968898,975.028794333066,354.5488429579539
5.3459602817025385,4587.8051643623185,520.7548810927311
0.4787367310803392,8350.059554542098,384.4023226146771
0.3105930065809659,433.29342771580184,237.54062253971705
2.048938738388549,4812.181264524786,372.3300313269761
3.3735260786806043,1124.505152649733,398.73072040333113
5.4496309088354735,8991.743783803997,747.3002789408519
3.873049447998904,2936.5387387687215,429.23187230404847
1.9363759191633,9872.08014813357,493.83385208285557
8.648917073039787,9135.299024239639,1053.084371412139
8.872932666949406,6345.648596547837,932.3971265686436
2.883042652680503,3783.1916089601523,267.0570782268535
1.7740701603439613,8294.098933409954,500.95393578090915
4.458093256825003,7044.482552566641,566.7583814455386
3.846430805100891,1573.8034769780595,413.0070341768121
8.369848190432844,7416.074590302811,954.3286199025433
7.693715858069722,2321.0382625014536,770.1240108047172
3.38709803451514,3862.910030275141,451.9363810151831
7.383768329688987,7200.255319452766,836.0245769678164
8.404576860030094,8738.508596881557,1034.9044084825587
4.838824000053188,9575.248382086093,669.9544148138181
8.13063746723811,4326.523259768112,862.3148253311138
4.41669845638229,2969.3556009449317,583.1081846108929
1.1842625533357465,6152.649884334561,336.1403298122905
5.143315652557079,7783.680207166487,804.9059037343633
0.13004233161465373,7610.32489507473,258.2838648975706
2.4901716061904224,6662.622407783037,545.4155043968362
6.59968831925498,5162.887510217469,816.7897120390913
9.43279216359865,2112.9829694740533,846.8742092228733
4.404024685560319,1372.0526661025845,352.4584195574927
4.005505679346007,3813.488108445382,524.6960238690734
1.3476745333157947,589.1649871349347,227.5207736710935
9.329321857876241,4469.979254145412,880.653850605873
5.691711468607689,7470.053309270763,755.8562122054366
5.666729742602001,3802.292566133202,649.3655481145184
4.788384833715938,5609.813468288224,610.2916078402033
0.05565066868070456,7915.513870149555,349.63584100211636
5.10722228635664,2439.9755041141934,521.498454336497
2.9508113805269875,6955.007307133964,496.0696220338168
1.1437719553965087,8223.441339466937,393.7026596368426
3.288458724786384,5032.519098129543,522.409396611769
7.185043332105087,6906.592215299433,764.3018510063582
4.941175047470503,5488.391877723704,610.9757157789826
4.63440545186839,548.3989015111401,410.91211473638725
6.02760523019186,5554.938923005062,685.8827849196215
5.492345133728756,1883.6830744989109,568.3461776596171
2.7858101247791387,5119.8603897647245,403.81203501550647
