x1,y
-50.0,-29.678838241669467
-48.0,-27.296102032942553
-46.0,-25.695097256689582
-44.0,-24.71637269225904
-42.0,-27.18434297152821
-40.0,-19.287493823829692
-38.0,-22.024375423339425
-36.0,-19.134266630602735
-34.0,-24.19393325041647
-32.0,-15.183555274503131
-30.0,-20.945849791603123
-28.0,-15.500995702235805
-26.0,-8.784980092126247
-24.0,-22.630032623804762
-22.0,-11.767348903310271
-20.0,-13.011696776402689
-18.0,-14.44451540233578
-16.0,-17.536674424921102
-14.0,-12.838829287297422
-12.0,-4.71835444795574
-10.0,-6.682391094756541
-8.0,-4.778661148626133
-6.0,-7.42568096058121
-4.0,-8.575736006549318
-2.0,-8.099406037559765
0.0,-6.917838761747349
2.0,6.935888931163154
4.0,2.5732896469889712
6.0,4.709619094424838
8.0,2.073133130480708
10.0,2.6506069355186685
12.0,-5.541909557153069
14.0,-3.99776516393014
16.0,-0.33346828553877383
18.0,5.740262815728903
20.0,11.658263010397755
22.0,1.2298806155584678
24.0,8.856393482758078
26.0,13.40138290393659
28.0,11.153347823590103
30.0,20.57155282408597
32.0,21.25963016612198
34.0,14.256702045548723
36.0,20.431024212151762
38.0,18.492250817426708
40.0,20.140522373495656
42.0,9.633401545487224
44.0,16.27591808605178
46.0,11.968348339457766
48.0,15.298115333821304
50.0,17.640975503921155
