x1,x2,y
4.384857624331284,0,0.0
6.4878131835275585,1,58.390318651748025
9.493641087415927,0,0.0
2.5401762338814127,1,22.861586104932712
3.6026583199642337,0,0.0
7.865239765181,1,70.787157886629
1.671143926082146,0,0.0
8.343100868757169,1,75.08790781881453
3.164873000920465,0,0.0
2.6391211714237617,1,23.752090542813853
7.5530896168945185,0,0.0
0.33633144818112304,1,3.026983033630107
3.486467511621015,0,0.0
6.77284074901361,1,60.95556674112249
7.119997398158619,0,0.0
9.779594286343361,1,88.01634857709024
7.767375959865319,0,0.0
4.652264529389796,1,41.87038076450816
0.1391939653507035,0,0.0
3.3494732851871865,1,30.14525956668468
1.1880870568670854,0,0.0
6.6463828067159145,1,59.81744526044323
1.6932414596742729,0,0.0
0.038691706542277604,1,0.34822535888049844
5.983111839417175,0,0.0
9.198651044911866,1,82.7878594042068
8.468318599843679,0,0.0
4.325493226912002,1,38.92943904220802
1.6269657654247627,0,0.0
0.7382922457131613,1,6.644630211418452
7.426705956548574,0,0.0
2.9809306080837583,1,26.828375472753827
2.4876015751387035,0,0.0
5.4429708105160906,1,48.98673729464481
5.43534190113876,0,0.0
8.046868548128403,1,72.42181693315563
1.9568637384033216,0,0.0
4.425461711606817,1,39.82915540446135
9.150648723066235,0,0.0
3.0441989361727217,1,27.397790425554497
0.5027191655553376,0,0.0
1.0701320131058945,1,9.63118811795305
9.974218360384523,0,0.0
1.222342031755218,1,11.001078285796963
1.9732131834262445,0,0.0
3.206293729283111,1,28.856643563547998
8.150461836089619,0,0.0
9.718824636956638,1,87.46942173260975
4.189363525206175,0,0.0
6.936274457526173,1,62.42647011773556
